filename,microscope,cell_line,culture_medium,formation_method,seeding_density,timepoint,biological_rep,technical_rep,magnification,full_path,mask_path,timepoint_hour,seeding_density_num
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_218h_B1_T3_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,218h,B1,T3,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T3/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_218h_B1_T3_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T3/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_218h_B1_T3_10X.tiff,218,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_019h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,019h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_019h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_019h_B1_T6_10X.tiff,19,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_086h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,086h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_086h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_086h_B1_T6_10X.tiff,86,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_038h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,038h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_038h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_038h_B1_T6_10X.tiff,38,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_030h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,030h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_030h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_030h_B1_T6_10X.tiff,30,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_066h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,066h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_066h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_066h_B1_T6_10X.tiff,66,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_134h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,134h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_134h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_134h_B1_T6_10X.tiff,134,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_024h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,024h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_024h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_024h_B1_T6_10X.tiff,24,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_098h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,098h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_098h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_098h_B1_T6_10X.tiff,98,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_020h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,020h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_020h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_020h_B1_T6_10X.tiff,20,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_007h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,007h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_007h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_007h_B1_T6_10X.tiff,7,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_026h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,026h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_026h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_026h_B1_T6_10X.tiff,26,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_158h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,158h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_158h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_158h_B1_T6_10X.tiff,158,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_017h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,017h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_017h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_017h_B1_T6_10X.tiff,17,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_012h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,012h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_012h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_012h_B1_T6_10X.tiff,12,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_070h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,070h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_070h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_070h_B1_T6_10X.tiff,70,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_021h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,021h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_021h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_021h_B1_T6_10X.tiff,21,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_082h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,082h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_082h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_082h_B1_T6_10X.tiff,82,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_008h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,008h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_008h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_008h_B1_T6_10X.tiff,8,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_034h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,034h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_034h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_034h_B1_T6_10X.tiff,34,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_015h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,015h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_015h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_015h_B1_T6_10X.tiff,15,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_074h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,074h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_074h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_074h_B1_T6_10X.tiff,74,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_016h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,016h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_016h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_016h_B1_T6_10X.tiff,16,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_025h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,025h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_025h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_025h_B1_T6_10X.tiff,25,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_058h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,058h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_058h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_058h_B1_T6_10X.tiff,58,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_062h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,062h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_062h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_062h_B1_T6_10X.tiff,62,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_023h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,023h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_023h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_023h_B1_T6_10X.tiff,23,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_054h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,054h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_054h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_054h_B1_T6_10X.tiff,54,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_004h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,004h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_004h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_004h_B1_T6_10X.tiff,4,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_011h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,011h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_011h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_011h_B1_T6_10X.tiff,11,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_018h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,018h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_018h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_018h_B1_T6_10X.tiff,18,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_146h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,146h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_146h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_146h_B1_T6_10X.tiff,146,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_005h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,005h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_005h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_005h_B1_T6_10X.tiff,5,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_110h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,110h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_110h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_110h_B1_T6_10X.tiff,110,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_094h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,094h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_094h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_094h_B1_T6_10X.tiff,94,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_078h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,078h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_078h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_078h_B1_T6_10X.tiff,78,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_046h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,046h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_046h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_046h_B1_T6_10X.tiff,46,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_122h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,122h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_122h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_122h_B1_T6_10X.tiff,122,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_009h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,009h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_009h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_009h_B1_T6_10X.tiff,9,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_014h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,014h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_014h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_014h_B1_T6_10X.tiff,14,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_010h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,010h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_010h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_010h_B1_T6_10X.tiff,10,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_001h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,001h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_001h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_001h_B1_T6_10X.tiff,1,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_013h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,013h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_013h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_013h_B1_T6_10X.tiff,13,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_002h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,002h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_002h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_002h_B1_T6_10X.tiff,2,3000
MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_022h_B1_T6_10X.ome.tiff,IncucyteS3_Images,MCF10A,DMEMF12-BME,LiquidOverlay-ULA,3000cells,022h,B1,T6,10,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Images/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_022h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/IncucyteS3/IncucyteS3/Manual segmentations/MCF10A-BME/T6/MCF10A_DMEMF12-BME_LiquidOverlay-ULA_3000cells_022h_B1_T6_10X.tiff,22,3000
